"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R2XZ7VYHCJJFI5",5,64,77,"N","Y"
"R28O3X9A3U6F67",5,25,25,"N","N"
"R3V6SR3D09E0BJ",5,22,23,"N","Y"
"R18YEG9LQ54E8F",5,166,172,"N","N"
"R258HBXRF4XSJM",5,142,143,"N","N"
"R350WPQR4A4MDH",5,55,64,"N","N"
"R3IK3C7KRZ8AKX",5,21,23,"N","N"
"R35V84V82DORFF",4,47,52,"N","Y"
"R32POTRL582V1J",1,17,21,"N","N"
"R3S8FZP1RGZN56",5,34,34,"N","Y"
"R3HXAHBXBZWGJ0",4,30,30,"N","N"
"R27OXNHKZ9XQT6",4,26,26,"N","N"
"R1HEEKDN4YPQQI",4,36,38,"N","Y"
"R1TJP0J363GN7F",5,23,30,"N","N"
"R2K1U5M8TW22GZ",5,33,33,"N","Y"
"R33HSJQEKA42UY",5,21,22,"N","Y"
"RVNYN449P41UM",5,20,23,"N","N"
"R1YBH2V12LWZ7G",3,152,175,"N","N"
"R3S8GONAQTI6LK",5,35,35,"N","Y"
"RIL0K20IH8BP8",3,222,252,"N","Y"
"R3KWOZLMRT9XK0",5,23,24,"N","N"
"R2273UPYG80EAV",5,24,24,"N","N"
"R22RXAEQ3P1RCE",4,26,31,"N","Y"
"R1I5EA55RKN9MN",5,25,30,"N","Y"
"RCG3RYF83BQ13",2,42,43,"N","N"
"R33C6BNR9VM70L",5,176,183,"N","Y"
"R116J1U7I3AFUQ",3,36,36,"N","Y"
"R3GPD3PCH3CBZF",3,23,24,"N","N"
"RD15D99H843TP",3,73,81,"N","N"
"R2N1GU4CDWYJLS",4,35,37,"N","Y"
"R3HIRQ3DKZ84TG",2,38,41,"N","N"
"R1PIFJMWXQS3E0",4,28,30,"N","Y"
"R2T0VF7WQSUG2U",1,40,47,"N","N"
"R108DCAUYPB6OP",5,14,21,"N","N"
"RQ5LR0LU5BE45",1,60,78,"N","N"
"RDFIOV80EGLBH",1,21,23,"N","Y"
"ROJZWP09RZC5H",5,19,21,"N","N"
"R2YO2DLJTPA0HZ",5,24,29,"N","N"
"R8S417PTGBN2E",4,47,47,"N","N"
"R1DHNACB5CWDU6",1,22,28,"N","Y"
"R2R1Q9FFJBC7E1",1,19,28,"N","N"
"R2QZH6HL89VSAG",5,23,23,"N","Y"
"R39Q3E9J43PQJ1",5,41,47,"N","Y"
"R36ZVRYQ6RCSSQ",5,30,33,"N","Y"
"RWXVQNALT0J3W",3,33,34,"N","Y"
"R38NZHTFN9VCOO",3,64,66,"N","Y"
"R28NDDPML1SB8Q",5,21,21,"N","N"
"R6KOE6BZ574DN",5,25,28,"N","Y"
"R1PSM4LSE1VC8G",2,14,21,"N","N"
"R1D3BUV6IRJ2R0",5,19,22,"N","Y"
"R3OT1A5YSHP4PM",1,27,27,"N","N"
"R2GUU2HOQE3HTJ",5,21,23,"N","N"
"RU4YF1FFLT5FI",1,20,25,"N","Y"
"R3HXRDH9YL1VQ7",3,67,70,"N","N"
"R2YX82K80H5XLH",5,54,57,"N","N"
"R245SINP19N5WI",5,107,110,"N","N"
"R37FGABYNCEUGS",4,21,24,"N","Y"
"R16H5OUB8MCQQ3",4,131,135,"N","Y"
"R2JONBIHWUK9F4",5,16,25,"N","N"
"R16MPXU5ISP8VE",5,24,30,"N","Y"
"R32OKY777NJMOW",5,14,27,"N","N"
"R1UR1L0D6333GU",4,30,32,"N","Y"
"R20553NVKCM2NC",5,32,34,"N","Y"
"R1GH8VQJ1SNADH",5,77,81,"N","N"
"R1L5XAVZ8BK5F1",5,184,195,"N","Y"
"R2BM9WK5WURIM5",5,884,945,"N","N"
"R22MTSZ82ZOFI1",4,90,98,"N","N"
"R4NIZE9XMZS3G",5,31,31,"N","Y"
"RIZZYKS2RMM2V",2,22,23,"N","Y"
"R35KMP9JGSHL1T",4,28,29,"N","Y"
"R1FI79RZ70MK0W",4,146,157,"N","N"
"R27KA10O3YWXFW",1,26,27,"N","Y"
"R2XV3WA1EC4TL",1,16,23,"N","N"
"R38RXIAVZHCJL1",4,23,24,"N","N"
"RGPRRZ75VHVXY",5,50,51,"N","N"
"RVJS4W8XDFU9K",1,32,48,"N","Y"
"R3FT82N5J3U0NS",4,21,22,"N","Y"
"R3089HV5ZYTQTJ",2,22,35,"N","Y"
"R3F7BYEH4BS4HS",2,52,55,"N","N"
"R2OVDNH8VN2MJ2",5,27,31,"N","Y"
"R8G8NFLLRIFRU",5,87,88,"N","Y"
"R2CFQ8TG3QPPLD",4,168,180,"N","Y"
"R3AJWOHAVJXONJ",4,55,55,"N","Y"
"R2I0OI0ZJUSGJM",3,25,25,"N","Y"
"R1GIUDQ6NDCFU7",5,19,21,"N","N"
"R1UH095DNJUAWD",5,22,22,"N","Y"
"R2GZ4FDE76I0GV",5,30,32,"N","N"
"R1CCAPAA2OLMIA",5,79,82,"N","N"
"R1VSY1ZIAH3ICG",5,22,22,"N","N"
"RAWQNFC5PISFC",1,29,30,"N","N"
"R1A5MIFGK2YEUK",4,58,58,"N","N"
"R2UJGBQACD387L",5,46,51,"N","N"
"R1MEH7QMIVF6LS",1,18,21,"N","N"
"R3TQXDJWUIFADD",5,24,24,"N","Y"
"R32D3B7567SR3A",5,71,79,"N","N"
"RRW3GHFR4KNJ5",2,54,62,"N","Y"
"REWOJ7WEJ02P0",1,23,45,"N","Y"
"R2N2F44YKPN67Q",5,26,27,"N","N"
"R2E5PK01Y3XQAB",4,167,173,"N","N"
"R1FPNAY5XQN267",1,31,40,"N","Y"
"R28X68F0NOGRTF",5,24,24,"N","Y"
"R3PQGNPUMX46MT",3,54,60,"N","N"
"R1XVZEB419H1G8",2,19,22,"N","N"
"R3GYEXKX987K8E",2,27,31,"N","Y"
"R3D5N64AEMEWCS",5,133,143,"N","N"
"R18PK1ACUP8EGI",5,1369,1381,"N","Y"
"R17LEO2HIGTH2U",5,30,31,"N","Y"
"R16GX9XIQIQ35W",4,22,24,"N","N"
"R1DUJRA2VG3F8B",4,32,32,"N","Y"
"R1GR8UMVJRB4MO",5,47,49,"N","Y"
"R28R09Y0Z4L4OL",4,21,22,"N","Y"
"R26ILDE1WU16W4",4,56,60,"N","N"
"R2V4J0ZCB62BOY",2,24,32,"N","N"
"R1NIDCNMQ5GTH7",5,24,24,"N","Y"
"R228WQCVDD6IDA",5,23,25,"N","Y"
"R3GO61AF3N3C4P",3,36,36,"N","N"
"R6RSK2WQCXM41",5,75,77,"N","N"
"RR0RJC7R6CUPP",5,21,22,"N","N"
"R1H2NAM0E2222Q",5,33,35,"N","Y"
"R2WO32KMNAKK6Q",1,38,39,"N","Y"
"R1XRHOPFO1OUZJ",5,52,55,"N","N"
"R1SOV1BO1UGH6R",5,16,21,"N","N"
"R19H7ISQ5UUTL9",5,21,23,"N","Y"
"R1AH4ZBLPI95NE",5,65,66,"N","N"
"RP7K0CC0THN68",5,122,129,"N","Y"
"R3NPB140U8LT17",5,62,63,"N","Y"
"R2PPX9QS2VH1IK",4,44,51,"N","Y"
"R34JDAIBC2IKQ6",5,149,154,"N","Y"
"R3PI9LN2P8YVRI",1,75,85,"N","N"
"R261NR5JL44Y1Q",5,30,32,"N","N"
"R1P5X4VW10BIB3",5,35,37,"N","N"
"ROWTEPZOIDZDG",5,32,34,"N","N"
"R22CY5H2L0E7HP",3,27,30,"N","N"
"R3GXG8JEZLGMJA",5,53,60,"N","Y"
"RMYWY319MZU21",5,20,22,"N","Y"
"R2GPULXV9FK2D0",5,25,30,"N","N"
"R1UK3QRW2CDS98",5,22,22,"N","N"
"R33CH6UC7MALSZ",1,60,71,"N","Y"
"R2IOUG5BS7UCG4",3,19,27,"N","Y"
"R3G12GMEGBT3VA",4,23,23,"N","N"
"R195IFSSO62Z4J",5,21,29,"N","N"
"R2OH6TUCSUF8Q7",5,57,60,"N","N"
"RK0K1WZKFWKGX",5,18,21,"N","N"
"R1AOD9R9VWE88O",5,219,225,"N","N"
"R1SSCQ7YMHCPDE",1,16,23,"N","N"
"R2ZMQGOVK2Y7FQ",5,25,28,"N","N"
"R28U8HQ88IZDWN",4,134,142,"Y","N"
"R2825VL4JGVH55",5,30,31,"N","N"
"R1IUHFU5HFS7BK",5,660,688,"N","N"
"R2H62MCM2T6SWA",5,43,46,"N","N"
"R3V8XZVQ226TS7",5,129,137,"N","N"
"R1O90QGE0GDLU",2,317,336,"N","N"
"R2J1N94F5M3MM4",5,86,92,"N","N"
"R1KL944ELP9EPN",5,17,22,"N","N"
"R25D3AW7B2RR68",4,65,66,"N","N"
"R3HNPB7ACCSHYJ",5,41,42,"N","N"
"R3BHWXGME1LGKB",4,20,24,"N","N"
"R2ESA1LW6OEI84",1,22,31,"N","N"
"R11XBXSOEJBKME",1,16,25,"N","N"
"R11KLAJWV8PD4W",2,32,37,"N","N"
"R1R9PL97TFVSHR",5,22,23,"N","N"
"R3CDHUXXZM2N5A",4,37,37,"N","N"
"R2ITDOAH5S5SPG",4,17,23,"N","N"
"RL7GPBXC918K0",5,26,27,"N","N"
"R2VNCZ53S9V744",4,27,28,"N","N"
"R3QAII5KV9UA5F",4,594,620,"Y","N"
"R17UOPI69HQHXJ",3,57,62,"N","Y"
"R2O20MRHA5429L",5,49,57,"N","N"
"R3EQLJ0LST4VH0",5,27,30,"N","N"
"R1MCQ823U5G761",3,38,38,"N","Y"
"RBM8T55W11U8H",5,19,21,"N","N"
"RFFQHQF82R76P",5,90,92,"N","Y"
"R3U66QKLJC2FB7",5,16,22,"N","N"
"R16M9BLTBCFLHY",5,90,93,"N","N"
"R2JBWZVXDPF105",5,28,28,"N","Y"
"R11LKGAEI1WSY",4,22,22,"N","Y"
"R1IRJAOMZ9VDW6",5,23,23,"N","Y"
"R1COKMMWBA6WDU",5,20,24,"N","Y"
"R11GDSU3NJ1I0L",4,70,71,"N","N"
"R3P75G38JF2K4I",3,60,62,"N","Y"
"RSBU1EQW2KXAE",5,156,156,"N","Y"
"R1RYIL7T5OSH6F",3,22,33,"N","Y"
"R3BQSVEZF1UFK5",5,475,495,"N","Y"
"R12JN90K9OWII9",5,52,60,"N","N"
"R22YZSIW32JJI0",5,22,25,"N","Y"
"R33JFXYULRBQ11",4,24,28,"N","Y"
"R1F0FLS6FV46SK",5,34,35,"N","Y"
"RS4NAWND721J4",2,42,44,"N","Y"
"R2QEAQ50L2EY5O",5,31,38,"N","N"
"R1GNP29NXD2R85",5,58,59,"N","Y"
"R2JU3XOE0EV7F8",5,19,27,"N","Y"
"R1H1F08ITJZGGR",3,18,33,"N","N"
"R1WLMBP1OGMPE8",4,176,177,"N","N"
"R2XTKLN3434E0Y",5,262,275,"N","N"
"R3JI7756QK8AFO",3,18,23,"N","Y"
"R2GLPNJA6HHHVC",5,31,32,"N","Y"
"RWFVITJURQR8A",5,22,23,"N","Y"
"R1AGX0FVOP3SKA",3,43,47,"N","N"
"R3GIO7X9CP6SET",5,74,77,"N","N"
"RT55FT2A0QWBJ",5,24,24,"N","N"
"R38NJZQA5HUL8V",1,19,21,"N","N"
"R1F8IHHVVSC23T",5,25,25,"N","Y"
"RSY7KYU5WAHMB",1,35,47,"N","N"
"RHQIB5QT55NFV",1,29,53,"N","Y"
"R35F9QNVKPI36",5,134,139,"N","N"
"R2OLYXXXUPHUTP",4,25,25,"N","Y"
"R8HZP9Q7CQSBH",5,23,27,"N","N"
"R38SGJHSIR4I1Q",5,25,30,"N","N"
"R1SXE4IDI8V7PO",1,29,32,"N","Y"
"R200C2XBP86BLY",5,23,24,"N","Y"
"R1G3VL1940M54H",5,79,79,"N","N"
"R28U0MJHJNAEH8",3,48,51,"N","Y"
"R1VWGU2GH30BD8",5,51,54,"N","N"
"RSXX27ITTRAF1",5,192,193,"N","N"
"R52NSPXXQYYLN",2,42,51,"N","Y"
"R17KX57ZC9THUP",1,32,34,"N","Y"
"R21U80AI9JKE2J",5,21,21,"N","N"
"R1A8FF7ZWOETZV",3,74,80,"N","Y"
"R3HAHL6VXQQKFL",5,27,28,"N","N"
"RI1O68HKJNU5Z",3,31,38,"N","N"
"R15JMNLG0SXU5D",5,20,21,"N","N"
"R1SN1TIHNPOR2B",5,19,21,"N","Y"
"RPLDDGW6PLKWI",5,28,31,"N","Y"
"R1RILG5B3WPWY4",5,29,43,"N","N"
"R2A2H9XNRQCW1C",1,38,47,"N","Y"
"R39PDA4Z5NNKY2",4,49,49,"N","Y"
"R1SSN53QYZBYYN",5,32,34,"N","Y"
"R3MTZOXEWSJ6MN",4,60,71,"N","Y"
"RLRJVMG3M2JYR",4,134,138,"N","Y"
"RQ3FPLLIU1UVO",2,21,21,"N","Y"
"R20V0KLHMC0PQ6",5,210,215,"N","N"
"R1R2D5MJB3E1FG",5,22,23,"N","N"
"R37NLKDQIF1LN3",5,36,38,"N","N"
"R3CXBKRIOTY49O",5,30,33,"N","N"
"R1ZRJO7BDPMAVV",4,21,21,"N","Y"
"R3G5MZVP914FZM",4,84,92,"N","Y"
"R2DOF8RB25GGM",4,24,24,"N","N"
"ROL699ZWGXJ8I",4,52,57,"N","Y"
"R3H1NP4MOA5C1J",1,46,64,"N","N"
"R7H6ADJUD3UY1",3,22,27,"N","Y"
"RZ698Z874UPXE",3,22,23,"N","Y"
"R27AEXELT3906L",1,21,32,"N","N"
"R2DN67LRZ5KXQR",3,20,29,"N","Y"
"R2798AI527930G",1,54,60,"N","Y"
"R2YHAEDY4XQIKZ",5,23,26,"N","N"
"R2A01WVI9AQH69",5,25,28,"N","Y"
"RI3BM3MXQOXTR",5,25,25,"N","N"
"R1E122370OC237",5,26,27,"N","N"
"R11K7I69CGV3HZ",2,17,21,"N","N"
"R3VS7JE7XIEQ6U",5,37,39,"N","N"
"R37TYZBF5OQSRB",5,21,25,"N","N"
"RKHL8DZ82HA2O",1,24,25,"N","N"
"R33HCZOD7MPK9J",5,25,25,"N","Y"
"R15M6M5IU7BOSE",5,70,70,"N","N"
"R31HKCJ88ZYPEF",5,26,28,"N","Y"
"R29O8SR69X0CMF",5,21,24,"N","Y"
"RQGU99EG316BS",5,30,33,"N","N"
"R3PKUVLI7LXCTY",4,22,23,"N","Y"
"R2QZK5HG46IZQP",5,62,69,"N","N"
"R18XS23MLRABWF",5,78,80,"N","N"
"RZ6HYNIYK9V4",5,20,21,"N","N"
"RMD7V8V7S7WFO",3,189,219,"N","N"
"R3C2SZ96V71YQK",1,28,28,"N","N"
"RXR3QN3LA2LJ4",5,22,28,"N","N"
"R14KCX1VLPLWO6",4,209,213,"N","N"
"R1F0Y7CDK0EV5E",4,30,30,"N","N"
"RVYPX9KFVOCK",4,31,33,"N","N"
"R1FROWQLZQ7F8C",3,47,47,"N","N"
"R23Y984ZR13PZE",5,24,28,"N","Y"
"R1Y6BAL6YQMXA0",3,27,28,"N","Y"
"R3N1RIMM96O8CK",5,118,128,"N","N"
"R2JBN32RNE3K0I",1,27,37,"N","N"
"R3UA61Z819YME7",4,73,94,"N","N"
"R38TYMQWIL7RUX",4,39,42,"N","N"
"R15L88AOS1A7IL",4,26,27,"N","N"
"R3LSJW69DE07GA",1,21,23,"N","N"
"R2JLUJYLL3IXFQ",5,111,145,"N","N"
"RGIA5VXAJXZWD",5,80,84,"N","Y"
"R2ES67PQJZ6HN2",5,30,31,"N","Y"
"RJDXPL6ZHCD81",5,50,51,"N","N"
"R254XI8GR9ZRNB",3,61,68,"N","N"
"R2HL1S3VFCXJU7",5,24,24,"N","N"
"R37WXSTL0WV820",5,24,25,"N","N"
"R1RMIYG421DNWH",5,46,50,"N","N"
"RG4G1GECRBW8G",4,23,23,"N","Y"
"R27PI57PNFQAI7",2,17,21,"N","N"
"R16295ULG53FH7",5,21,22,"N","Y"
"R2G6XSZVXSVP08",5,95,102,"N","Y"
"R2C3EBKAU2FNKM",2,21,30,"N","Y"
"RPE5S7ML64IET",3,21,23,"N","N"
"R1LWN0U12K6STS",4,43,45,"N","N"
"R2VXUGCYUW2QRX",4,46,48,"N","N"
"R1GTRYLXELE03Z",1,27,30,"N","N"
"R1JILD6WU7ZUJP",5,77,83,"N","N"
"RGNWR1JEGFFM2",5,41,42,"N","Y"
"R21LZAIJP35FK",2,25,35,"N","N"
"R3KI4NYB2VG4S9",3,626,674,"N","Y"
"R5PE2F9N2OEHK",3,64,65,"N","Y"
"R1TPLGADKW5JP6",5,31,31,"N","N"
"R1E9WU45IYS0NR",4,29,31,"N","N"
"RLVO3PA7JXJRP",2,38,43,"N","Y"
"R2REINWJGNB89V",4,13,21,"N","Y"
"R3BJFARHUR5OVP",4,25,26,"N","Y"
"RQFPB4HR8RCWF",5,24,24,"N","Y"
"R21MISQCX06MYN",4,20,21,"N","N"
"R20M5M7301QV61",1,43,44,"N","N"
"RMMOIIXHHAGII",4,37,37,"N","N"
"R2EPQMNKUPZDYS",5,28,29,"N","N"
"R1LUFX7NJ0FUHJ",5,23,23,"N","Y"
"R17O54JK0ZT0V6",2,26,32,"N","Y"
"R388DNFVG5SSI",1,28,32,"N","N"
"R2FUDETBBWY0UU",5,47,49,"N","Y"
"R1CZKJSV2JVJCV",2,22,25,"N","Y"
"R1J9L6B957TEXC",5,20,21,"N","Y"
"RJ34K3T3VK1QV",2,23,23,"N","N"
"R2CD2ROIA87VLF",3,36,44,"N","N"
"R2VB9CVXP8U7NZ",4,42,49,"N","N"
"R1L09UE12602XM",2,11,22,"N","N"
"R2MODRMAXXN7OI",5,34,36,"N","N"
"R3FXK787YY9D1E",4,22,22,"N","Y"
"R35Z7QFEWE035N",5,27,29,"N","N"
"RPJBHPABTRRK1",5,21,26,"N","N"
"RZ1PGYFTKP37P",2,18,21,"N","N"
"R282KKFYDSJLOS",5,608,626,"N","Y"
"RPTVCMC19D34Y",1,22,25,"N","Y"
"R25HSG3Q7IMA9V",5,76,76,"N","N"
"R200543OWA4UH7",5,71,74,"N","Y"
"R2GILVLVHW0FYX",3,22,23,"N","Y"
"R25PCH7W4SFMVN",4,533,605,"N","N"
"R7XUTG8FPRFUP",5,25,25,"N","Y"
"R3N5UE57A3XLNS",1,27,33,"N","N"
"R32I22FNAC5NJO",3,21,22,"N","N"
"R3P87MEWW619KZ",3,163,172,"N","N"
"R2W3H3ECW27E51",5,65,66,"N","Y"
"R2FP9K10Y28KRG",1,32,36,"N","Y"
"R21SUD527IXVMJ",5,46,46,"N","Y"
"R2Y8U23CAQ6QB",5,31,31,"N","N"
"R3I0U2IJEUALDB",5,22,27,"N","N"
"R1BLGRRXOA18LT",1,26,27,"N","N"
"R29OOLSZNBXVLJ",5,155,173,"N","N"
"RULHFCBZ39K6G",3,28,31,"N","Y"
"RGAZXPJYOQON8",4,163,170,"N","Y"
"R3VDCC75DUMNOM",5,76,78,"N","N"
"R10ILQAO6TDO91",3,35,39,"N","Y"
"R3DWEB397P9ZH3",5,147,154,"N","N"
"R2HWTT14Y5CO03",2,19,25,"N","Y"
"R1WLLFWTO8UVUR",2,81,83,"N","N"
"R23CBW62EYPX48",5,32,32,"N","Y"
"R1FAZL1C6MONZ1",5,28,29,"N","N"
"R1COPFQY294OVM",5,174,184,"N","N"
"RZSP7WTCDFB7T",2,39,47,"N","N"
"R3P9LFLG4ZB4PI",1,76,81,"N","N"
"R1KIX2FSF0AFE",4,148,148,"N","Y"
"RD7YMGZT9WYWL",5,62,64,"N","Y"
"R1X6678AN0AX30",5,20,21,"N","Y"
"R1ROT7ZUKNM0WO",1,13,21,"N","N"
"R1U7W2AG3LND6T",4,24,26,"N","Y"
"RCW9EBW9JBIN4",1,35,36,"N","Y"
"R1WXE297JYUSRX",5,65,66,"N","Y"
"R1LF1TFONG9HQH",1,14,25,"N","N"
"R2N5VESZ20P1EK",2,118,130,"N","Y"
"R6R69HOWSRFVD",5,266,285,"N","N"
"RUXADI75L3J7B",4,44,49,"N","N"
"R18F5SEBOB00K1",3,38,41,"N","N"
"R159MM2CULQ44J",5,45,45,"N","N"
"R2E44Z88NP2O2O",1,37,38,"N","Y"
"R1NF9O2PYEUDGB",5,91,91,"N","Y"
"R2TVAIVUVO7ALU",1,23,24,"N","Y"
"RDNDXCZN9TEQR",5,22,26,"N","N"
"R36WPQ7ZZINSI",4,22,22,"N","N"
"RZRNS6XJMS74",5,99,115,"N","N"
"R3BKS24XGQA6JL",5,45,45,"N","N"
"R2A9NYSB3SCZMC",5,145,151,"N","N"
"R3O0HKYUNBMH1J",5,22,22,"N","N"
"R1DP6XB7AEPBOY",2,24,30,"N","N"
"R1FSUXLTRAD68T",5,22,23,"N","N"
"R2KRQ4DQFIWFO4",5,113,125,"N","Y"
"RHUHVSGPMZHCP",5,55,57,"N","N"
"R33G6C29S1QILZ",5,25,26,"N","Y"
"RBYZCM6WLPF26",4,49,57,"N","Y"
"R66A4LM1CWYCV",4,18,21,"N","Y"
"RJL0HQ7HDTGDK",5,24,24,"N","Y"
"R3Q5WRX8UE3FEE",4,17,22,"N","N"
"R2TT4OYM709GVZ",5,26,28,"N","N"
"R3UT9GLZVWH88X",5,68,76,"N","Y"
"R2IVODLU61DTRR",3,232,259,"N","N"
"R1XNDEAG9PPHFN",1,13,23,"N","Y"
"RKPM9XSK3O5TI",5,23,27,"N","Y"
"R2FCW2H2Y88X1",1,98,105,"N","N"
"R1YJQUCMW1JGZB",5,23,23,"N","Y"
"R2NV3LS54YUVOX",5,30,32,"N","Y"
"R121FDI4FZK035",5,111,113,"N","Y"
"R8QJ6A3YYUS0T",5,20,25,"N","Y"
"RHM1RE3XMUBBK",4,143,158,"N","Y"
"RYL0X94S1AEYO",5,117,131,"N","Y"
"R2YI05TE0NW7AD",5,20,22,"N","N"
"R2TZQ4V5COUC22",5,41,41,"N","N"
"R2LSO89LEWVPJP",5,43,47,"N","Y"
"R3URT8CPVHY6CO",4,22,22,"N","Y"
"R23RV4UL9XLQ7Z",3,73,76,"N","N"
"R2P2QOSYFRO18X",3,45,49,"N","Y"
"R3KF4NDE6EA0MF",5,27,27,"N","N"
"R3970BCKJQ2HM",1,21,34,"N","Y"
"R3RME6WMQR0WAS",5,465,490,"N","Y"
"R3PZXY7T30GSX3",3,26,32,"N","Y"
"R1BQ8XLEYMY30N",3,25,27,"N","N"
"R1PQLXEXHMQQDM",4,29,31,"N","N"
"R2AJV35TTQ70HS",5,19,23,"N","N"
"RVDJW1WFAM9I3",1,30,43,"N","Y"
"R1GBY07VDYP39",2,16,23,"N","N"
"R3022S4NNEULGC",3,15,26,"N","N"
"R3ID0QNDY685S1",5,37,38,"N","N"
"R3YDJBBC9393Q",5,22,23,"N","Y"
"RUABIHP48AF08",4,126,133,"N","N"
"R16N6KU9G2IQV1",3,56,59,"N","Y"
"R2TFXWKFOMU7LC",3,28,28,"N","Y"
"R3NO8X3J9QJHTE",4,292,330,"N","N"
"R15ZC59B0Q7JDM",5,22,23,"N","N"
"R3S4W7A70MRKE7",5,117,134,"N","N"
"R1EBAOG467OYBS",4,102,104,"N","Y"
"R19TCLOHJPUHY6",5,44,45,"N","N"
"RGBOXUWCMUE1C",1,19,25,"N","N"
"R24BBBC5E81RUB",3,16,25,"N","N"
"R3FTD3I2OPT1VG",4,35,35,"N","Y"
"REF6P997U16ER",3,23,33,"N","N"
"R1XFP2FWQ04VR1",5,50,50,"N","N"
"R2N1WFZ8X30E5K",5,32,38,"N","N"
"R110EF495GZVY0",5,168,183,"N","Y"
"R3FWJQ8KPANLF6",5,22,23,"N","N"
"RZO9D6HVWP06X",5,65,66,"N","N"
"RLRYQSEEJ5AY1",4,76,79,"N","Y"
"R3FWK008Q839KS",1,25,40,"N","N"
"R2F1INWJKJ7UKP",2,26,26,"N","Y"
"RDY49JPS9NJQA",5,89,129,"N","N"
"R1I5RV3WNJF5FF",5,23,26,"N","N"
"R1NC6LBJ05OHD5",5,30,31,"N","N"
"R3KKSY9NST828G",1,25,38,"N","N"
"R3R40SE8AW4TBE",2,79,98,"N","Y"
"R3N4O3XX4KTIAT",3,374,381,"N","Y"
"R3V0YUHSFV2P2F",4,80,85,"N","N"
"R2AJP9J291619Z",5,32,33,"N","Y"
"R1JZLSLKQFOSD3",2,59,64,"N","Y"
"R2F36SR3826TTM",4,24,24,"N","N"
"R1UKGCBB3L9V1P",2,50,61,"N","N"
"R36QRR3A5HVJLA",5,39,40,"N","Y"
"RD205L3JX1MBA",4,64,65,"N","N"
"R2UB83XCIGZSR",4,26,30,"N","N"
"R32RDKX3UJSTK8",5,26,28,"N","N"
"R1FHOIBVO6VBPR",4,40,44,"N","N"
"RYKF8ZAYCHBTM",5,17,21,"N","Y"
"R32N5LY3NT2VRW",4,22,22,"N","N"
"R3COZ07Y0ROE51",1,104,119,"N","N"
"R3MSF94VZZPRA7",4,64,68,"N","N"
"R2Z1S5HFESSI77",5,52,66,"N","N"
"R3J5W1CP3UPXIB",5,25,30,"N","Y"
"R1P9TL013XI5BU",5,18,21,"N","Y"
"RFPWQB03PSKJ4",5,32,32,"N","Y"
"R2D1906UGOK75N",4,20,24,"N","Y"
"RUGOQSNLN4AUM",5,37,37,"N","Y"
"R1C6MHZ9EA9CGT",3,56,63,"N","N"
"R6NYS5IXIKRFM",5,30,31,"N","Y"
"R296WTW18ZS4YY",1,35,48,"N","Y"
"RI7CKSPS6FSUW",5,60,66,"N","N"
"R1HTSZ4R45DCRG",3,26,29,"N","Y"
"RPFY4LT1153IJ",5,15,22,"N","N"
"R14MD1TRQ7FZLP",4,25,31,"N","N"
"R3OZGIXOU0ID60",1,14,24,"N","N"
"RE29S23S6V4ZC",3,43,43,"N","N"
"RRG4B99L4OMR3",5,18,21,"N","Y"
"R19UT19PL91GRR",3,17,23,"N","Y"
"R2R7KS8L7XDR6L",5,38,41,"N","N"
"R1N4MNXAZK3X1Z",5,21,22,"N","N"
"RP10TFKGT7VYZ",5,19,21,"N","N"
"R1A8IMXLYH1P14",5,58,58,"N","N"
"R165XMZGDVUY10",1,27,27,"N","N"
"R13MTYSBVJQ55R",2,29,29,"N","Y"
"R71NBS2ARVV0C",5,26,27,"N","Y"
"REN8125FUQJ66",1,24,31,"N","N"
"R1P8PZVOSEYFFP",5,60,67,"N","Y"
"R2IGP7MW02U7JF",2,37,51,"N","Y"
"RYGSZ3CEVG44S",4,49,49,"N","N"
"R1Y5K85M2EMAD9",4,22,22,"N","Y"
"R21RH45UD1Z8VZ",4,47,53,"N","Y"
"R3TULGVB5DBUUP",4,19,21,"N","Y"
"R1CMYCUEFEQZVY",2,23,25,"N","N"
"R2H0PN112YXIQU",5,139,141,"N","Y"
"R3PBMLUH85OE3N",1,21,27,"N","N"
"R1B6HHX2V23B6O",2,33,34,"N","N"
"R1SV0N46NE52FX",3,35,36,"N","Y"
"R26ZVB8D45FPKX",2,37,45,"N","N"
"R1KYNSPFJ6SGJ0",4,43,43,"N","Y"
"R2A2KKFR1NZMXN",5,24,25,"N","N"
"R11X2S1CDDFFLW",4,73,75,"N","Y"
"R2Y49389WNZRP0",5,20,21,"N","N"
"R26N6MZ6WHWH8R",5,17,22,"N","N"
"R32TINE4FE6QCL",3,27,28,"N","N"
"R2TGJ3NSO85E01",5,20,24,"N","N"
"R1NY6J0M568UV1",1,92,106,"N","N"
"RRAZ2514XSFI8",5,20,23,"N","N"
"R3FZR62G7N16EL",1,27,34,"N","Y"
"R3H5Q1URHFF44A",1,20,28,"N","N"
"R2KANMCA7EB6V0",1,17,21,"N","N"
"RQLSA3I3LOHXL",1,15,26,"N","N"
"R2T3WBXGHURFCN",3,53,72,"N","Y"
"R39G6BEPSV7KL2",2,11,21,"N","N"
"R2DH78WACXHLZM",5,29,31,"N","N"
"R38Z5F4Y0B7C08",5,32,35,"N","N"
"R2V1ZWBCGK5XPI",4,16,30,"N","N"
"R29IZSX4QLRBOV",5,35,35,"N","N"
"R2B2P2TTHE7GDT",4,32,33,"N","N"
